Date,MeanTemp,GHG emmisions
06/08/1911,-0.43,139572633.5
06/08/1911,-0.4541,142695439.8
06/09/1911,-0.38,131136229.7
06/09/1911,-0.3983,135074810.3
06/10/1911,-0.26,138480888.4
06/10/1911,-0.3433,146798934
06/11/1911,-0.2,130847298.5
06/11/1911,-0.2571,126309029
06/12/1911,-0.25,125311045.8
06/12/1911,-0.2456,131698104.9
06/01/1912,-0.27,140592828.2
06/01/1912,-0.2791,145523029.2
06/02/1912,-0.13,150798046.2
06/02/1912,-0.1091,140799557
06/03/1912,-0.37,140650353.3
06/03/1912,-0.3123,134323876.9
06/04/1912,-0.2,136900933.9
06/04/1912,-0.2027,153488699.5
06/05/1912,-0.2,156136877.6
06/05/1912,-0.2257,141721381.6
06/06/1912,-0.26,148281256.5
06/06/1912,-0.26,139318025
06/07/1912,-0.41,152038103.9
06/07/1912,-0.314,149191691.8
06/08/1912,-0.51,151341421.3
06/08/1912,-0.4516,147483907.7
06/09/1912,-0.47,142181109.4
06/09/1912,-0.5056,152417853.7
06/10/1912,-0.55,139338546.4
06/10/1912,-0.5185,145863966.2
06/11/1912,-0.38,151431080.1
06/11/1912,-0.4122,144820930
06/12/1912,-0.42,152042069.7
06/12/1912,-0.3553,141580409.1
06/01/1913,-0.41,139409311.5
06/01/1913,-0.3513,125641476.3
06/02/1913,-0.44,122231242.2
06/02/1913,-0.3899,137420862.7
06/03/1913,-0.44,134697001.1
06/03/1913,-0.4077,122103021.4
06/04/1913,-0.36,124727634.1
06/04/1913,-0.3506,133639251.8
06/05/1913,-0.45,129808898.5
06/05/1913,-0.394,138120853.6
06/06/1913,-0.46,140767569.8
06/06/1913,-0.3779,136632327.4
06/07/1913,-0.34,139565973.2
06/07/1913,-0.3534,141038875.2
06/08/1913,-0.32,124035932.8
06/08/1913,-0.328,140738846.1
06/09/1913,-0.32,136488760.5
06/09/1913,-0.3562,140801782.2
06/10/1913,-0.34,122821189.2
06/10/1913,-0.3112,138849871.2
06/11/1913,-0.18,127954631.4
06/11/1913,-0.1371,131168511.6
06/12/1913,-0.04,121047931.4
06/12/1913,-0.0374,124284069.7
06/01/1914,0.02,138387334.3
06/01/1914,0.0961,135522820
06/02/1914,-0.13,132641441.2
06/02/1914,-0.1203,132526233.6
06/03/1914,-0.23,121956591.9
06/03/1914,-0.1633,133108004.4
06/04/1914,-0.28,134489487.7
06/04/1914,-0.2481,120177511.9
06/05/1914,-0.19,120601167.2
06/05/1914,-0.1647,138453511.4
06/06/1914,-0.22,134184317
06/06/1914,-0.1963,119454816.4
06/07/1914,-0.24,138106659
06/07/1914,-0.2095,134504695.2
06/08/1914,-0.15,120069047.5
06/08/1914,-0.1757,126383053.1
06/09/1914,-0.13,133572879.7
06/09/1914,-0.1781,126001360.2
06/10/1914,-0.05,125030370.1
06/10/1914,-0.0938,132426649.4
06/11/1914,-0.2,132603685
06/11/1914,-0.1202,139087543.8
06/12/1914,-0.1,128999584.3
06/12/1914,-0.0998,132099873.8
06/01/1915,-0.2,128427040.6
06/01/1915,-0.1374,150532537.6
06/02/1915,-0.01,148506088.8
06/02/1915,-0.0108,149556356.6
06/03/1915,-0.08,144098002.9
06/03/1915,-0.1011,142411456.6
06/04/1915,0.07,144385967.3
06/04/1915,0.0215,128597105.9
06/05/1915,-0.01,134763557.9
06/05/1915,-0.0685,136340376.6
06/06/1915,-0.16,128533451.8
06/06/1915,-0.0858,151157855.5
06/07/1915,-0.03,150970663.9
06/07/1915,-0.0284,134583102.6
06/08/1915,-0.15,131099188.1
06/08/1915,-0.076,132116864.6
06/09/1915,-0.12,138188263.2
06/09/1915,-0.1111,149042122.4
06/10/1915,-0.22,143901823.4
06/10/1915,-0.1722,151048723.5
06/11/1915,-0.12,144183245.4
06/11/1915,-0.0116,132666592.7
06/12/1915,-0.25,143792887.7
06/12/1915,-0.0503,139759212.3
06/01/1916,-0.2,138683462
06/01/1916,-0.1797,139543232.4
06/02/1916,-0.23,160369329.7
06/02/1916,-0.1759,154610977.6
06/03/1916,-0.31,140555077.6
06/03/1916,-0.2944,140021920.5
06/04/1916,-0.25,147295847.4
06/04/1916,-0.1978,140916888.4
06/05/1916,-0.27,148565974.5
06/05/1916,-0.2245,160613046.3
06/06/1916,-0.44,159527186.2
06/06/1916,-0.3834,153347239.7
06/07/1916,-0.34,148564034.5
06/07/1916,-0.2889,141626865.4
06/08/1916,-0.27,149945917.3
06/08/1916,-0.2743,141747618.6
06/09/1916,-0.29,156445754
06/09/1916,-0.2616,138481817.7
06/10/1916,-0.28,160817239.1
06/10/1916,-0.2651,142874315.3
06/11/1916,-0.42,142814856.7
06/11/1916,-0.3957,138528090
06/12/1916,-0.78,150312513
06/12/1916,-0.5742,137346446
06/01/1917,-0.46,135627483.8
06/01/1917,-0.4299,146023641.8
06/02/1917,-0.53,140173762.4
06/02/1917,-0.4721,144761273.3
06/03/1917,-0.47,153315483.8
06/03/1917,-0.4287,151228475.8
06/04/1917,-0.38,156938935.7
06/04/1917,-0.3146,136845846.7
06/05/1917,-0.48,148923067.3
06/05/1917,-0.45,145753581.6
06/06/1917,-0.4,144317540.7
06/06/1917,-0.3432,142301067.3
06/07/1917,-0.23,140911217
06/07/1917,-0.1721,147709710.9
06/08/1917,-0.26,148623104.2
06/08/1917,-0.1726,151191520
06/09/1917,-0.18,142119799.5
06/09/1917,-0.0635,138257624.4
06/10/1917,-0.35,139031391
06/10/1917,-0.2602,147902190.3
06/11/1917,-0.29,137189997.2
06/11/1917,-0.1348,156354970.7
06/12/1917,-0.71,135931454
06/12/1917,-0.5329,152001584.7
06/01/1918,-0.44,124583266.3
06/01/1918,-0.2146,126342318.8
06/02/1918,-0.33,124754542.4
06/02/1918,-0.2892,127524675.7
06/03/1918,-0.21,134752971.7
06/03/1918,-0.1783,132837327.2
06/04/1918,-0.4,133093786.9
06/04/1918,-0.2966,123312064.1
06/05/1918,-0.37,122412312.3
06/05/1918,-0.276,133637540.1
06/06/1918,-0.28,126631912.3
06/06/1918,-0.1829,123302253
06/07/1918,-0.22,126892916.9
06/07/1918,-0.2024,133503269.8
06/08/1918,-0.26,128213428.2
06/08/1918,-0.1777,126986023.3
06/09/1918,-0.14,115964957.9
06/09/1918,-0.1481,124639421.6
06/10/1918,-0.03,121839578.9
06/10/1918,-0.0998,118848645.8
06/11/1918,-0.16,125634078.9
06/11/1918,-0.1154,125747675.8
06/12/1918,-0.3,115652954.7
06/12/1918,-0.3195,122813531.5
06/01/1919,-0.21,136239652.4
06/01/1919,-0.2424,136917609.8
06/02/1919,-0.19,151609897
06/02/1919,-0.053,151621054.4
06/03/1919,-0.25,160286332.4
06/03/1919,-0.2393,137140002.3
06/04/1919,-0.17,135722616.1
06/04/1919,-0.0704,151197721.9
06/05/1919,-0.2,150566925.4
06/05/1919,-0.1837,152091001.6
06/06/1919,-0.28,160087341.8
06/06/1919,-0.2348,140500415.7
06/07/1919,-0.21,144170250.4
06/07/1919,-0.2155,139749976.7
06/08/1919,-0.19,144614075.4
06/08/1919,-0.2077,152172244.4
06/09/1919,-0.17,138945998.9
06/09/1919,-0.1833,136703819
06/10/1919,-0.16,158644413.9
06/10/1919,-0.22,137944133.8
06/11/1919,-0.29,155684548
06/11/1919,-0.3178,143805963.4
06/12/1919,-0.35,152692135.2
06/12/1919,-0.298,144286391.1
06/01/1920,-0.15,139253065.6
06/01/1920,-0.1157,128279986.5
06/02/1920,-0.22,125088796.3
06/02/1920,-0.2197,139089995.6
06/03/1920,-0.08,130205978.1
06/03/1920,-0.0583,128206154.7
06/04/1920,-0.26,134595103.7
06/04/1920,-0.2098,133375010.4
06/05/1920,-0.26,132967644
06/05/1920,-0.1682,134375898.8
06/06/1920,-0.33,118922716.3
06/06/1920,-0.2559,126197974.4
06/07/1920,-0.32,121183916.6
06/07/1920,-0.2436,119529242.4
06/08/1920,-0.29,131885306.4
06/08/1920,-0.2306,126356611.1
06/09/1920,-0.2,126073400.7
06/09/1920,-0.1755,121986025.9
06/10/1920,-0.29,123412112.3
06/10/1920,-0.2096,132279798.1
06/11/1920,-0.33,132445819.9
06/11/1920,-0.251,120784061.4
06/12/1920,-0.47,137000323.8
06/12/1920,-0.3886,119627822
06/01/1921,-0.04,131240287
06/01/1921,-0.0598,146333289.2
06/02/1921,-0.21,131089200.6
06/02/1921,-0.1494,135063649.5
06/03/1921,-0.28,145421586.6
06/03/1921,-0.2176,136029971.7
06/04/1921,-0.36,126343139.2
06/04/1921,-0.2059,132943017
06/05/1921,-0.36,136176355
06/05/1921,-0.1917,128589623.9
06/06/1921,-0.31,130514864.5
06/06/1921,-0.1665,130033005.1
06/07/1921,-0.16,147376133.2
06/07/1921,-0.1123,140452328.9
06/08/1921,-0.24,129700475.1
06/08/1921,-0.1964,145262921.2
06/09/1921,-0.16,142759933.4
06/09/1921,-0.1481,129901517.4
06/10/1921,-0.06,131182478.2
06/10/1921,-0.0662,134578244.6
06/11/1921,-0.16,127747712.5
06/11/1921,-0.1859,132221098.8
06/12/1921,-0.18,135543023.4
06/12/1921,-0.0822,127727578
06/01/1922,-0.34,148102703.8
06/01/1922,-0.3221,157261975.8
06/02/1922,-0.44,163420367.5
06/02/1922,-0.2945,164410900.9
06/03/1922,-0.13,150760857.2
06/03/1922,-0.0787,163321435.3
06/04/1922,-0.22,144151284.2
06/04/1922,-0.1301,155235723
06/05/1922,-0.34,149807376.5
06/05/1922,-0.2647,157086748.4
06/06/1922,-0.32,152626692.5
06/06/1922,-0.282,156916870.5
06/07/1922,-0.27,147238650.3
06/07/1922,-0.2615,164366925.8
06/08/1922,-0.31,150006808.2
06/08/1922,-0.2793,152563121
06/09/1922,-0.29,142093234.6
06/09/1922,-0.2525,149145195.7
06/10/1922,-0.33,142574164.3
06/10/1922,-0.2506,140330461.4
06/11/1922,-0.17,156626315.6
06/11/1922,-0.1929,155368223.3
06/12/1922,-0.17,156525407.2
06/12/1922,-0.1563,150664026
06/01/1923,-0.27,154262060.5
06/01/1923,-0.2143,149017399.1
06/02/1923,-0.37,147663367.3
06/02/1923,-0.3785,144671830.1
06/03/1923,-0.32,154769463.5
06/03/1923,-0.2697,148528797.1
06/04/1923,-0.38,148838665.1
06/04/1923,-0.3381,154893015
06/05/1923,-0.33,145902307.2
06/05/1923,-0.2488,145587075.7
06/06/1923,-0.24,149692331.9
06/06/1923,-0.1948,144658371.2
06/07/1923,-0.29,164808057.9
06/07/1923,-0.282,144196644.7
06/08/1923,-0.3,147574935.6
06/08/1923,-0.2824,168443846.7
06/09/1923,-0.28,167503142.4
06/09/1923,-0.2454,157030609.7
06/10/1923,-0.13,164034777.1
06/10/1923,-0.1619,163654635.9
06/11/1923,0.03,154373033.8
06/11/1923,0.0285,156429646
06/12/1923,-0.06,159687859.5
06/12/1923,0.0001,146764489.9
06/01/1924,-0.24,162211378.3
06/01/1924,-0.2536,155087071.4
06/02/1924,-0.27,145427797.7
06/02/1924,-0.1859,145449026.8
06/03/1924,-0.12,149638917.3
06/03/1924,-0.113,148589749.8
06/04/1924,-0.35,147713533.8
06/04/1924,-0.2466,162192418.7
06/05/1924,-0.19,145116987.3
06/05/1924,-0.1903,152181400
06/06/1924,-0.28,156955794.1
06/06/1924,-0.2259,147612218.1
06/07/1924,-0.27,166881066.2
06/07/1924,-0.2216,166007387.3
06/08/1924,-0.35,155097777.4
06/08/1924,-0.2895,153956477.4
06/09/1924,-0.3,157335476.7
06/09/1924,-0.2836,162002885.7
06/10/1924,-0.36,167959151.7
06/10/1924,-0.2879,145030458.3
06/11/1924,-0.23,154630441.2
06/11/1924,-0.2942,166476921.3
06/12/1924,-0.43,145673369.3
06/12/1924,-0.3912,150576072.4
06/01/1925,-0.34,142988810.2
06/01/1925,-0.3246,163360337.6
06/02/1925,-0.35,158865346.3
06/02/1925,-0.2783,146068815
06/03/1925,-0.24,139860660.2
06/03/1925,-0.1692,159811152.8
06/04/1925,-0.25,160125053.7
06/04/1925,-0.1633,146015162.7
06/05/1925,-0.3,163528222.4
06/05/1925,-0.2233,139873020.9
06/06/1925,-0.34,153595986.5
06/06/1925,-0.2291,142332139.2
06/07/1925,-0.3,160678194
06/07/1925,-0.2093,155633770.9
06/08/1925,-0.19,160021620
06/08/1925,-0.1374,145271322.4
06/09/1925,-0.13,144879453.6
06/09/1925,-0.104,157741375.3
06/10/1925,-0.17,147069364.2
06/10/1925,-0.1326,152520256
06/11/1925,0.03,154748048.7
06/11/1925,0.0584,148942543.9
06/12/1925,0.11,145983688.6
06/12/1925,0.1358,152285389.9
06/01/1926,0.2,163636610.8
06/01/1926,0.166,152124665.9
06/02/1926,0.07,174143625.8
06/02/1926,0.0811,175585470.7
06/03/1926,0.12,165089897
06/03/1926,0.0756,170513906.5
06/04/1926,-0.15,166071285.3
06/04/1926,-0.1389,160292887.7
06/05/1926,-0.25,172309326.9
06/05/1926,-0.1345,159655961.9
06/06/1926,-0.25,169916971.4
06/06/1926,-0.1224,163617511.4
06/07/1926,-0.21,176937350.6
06/07/1926,-0.1582,162423428.4
06/08/1926,-0.11,177397833.7
06/08/1926,-0.0882,163796368.2
06/09/1926,-0.11,170141045.6
06/09/1926,-0.1031,165638580.5
06/10/1926,-0.11,164239392
06/10/1926,-0.084,159408922.8
06/11/1926,-0.06,164235661.2
06/11/1926,-0.0784,158388490.2
06/12/1926,-0.3,165333438.1
06/12/1926,-0.2158,157475067.4
06/01/1927,-0.28,162432678.6
06/01/1927,-0.1723,158375525.3
06/02/1927,-0.21,164393256.3
06/02/1927,-0.1917,178931223.2
06/03/1927,-0.39,167039482.5
06/03/1927,-0.2563,155663033.9
06/04/1927,-0.31,180367196.6
06/04/1927,-0.2207,156566307.3
06/05/1927,-0.25,167435063.8
06/05/1927,-0.2286,168084190.4
06/06/1927,-0.27,158831637.3
06/06/1927,-0.2014,177087241.8
06/07/1927,-0.15,168618810.6
06/07/1927,-0.1035,163266280.1
06/08/1927,-0.19,159113138.5
06/08/1927,-0.1145,160396438.6
06/09/1927,-0.06,167699093.6
06/09/1927,-0.0275,157326352.8
06/10/1927,-0.01,159946206.1
06/10/1927,0.014,174065524.6
06/11/1927,-0.04,179353755.9
06/11/1927,-0.0397,163800888
06/12/1927,-0.36,155901118.4
06/12/1927,-0.3132,154958698.9
06/01/1928,-0.04,186801114.2
06/01/1928,-0.08,191004915.5
06/02/1928,-0.12,184221369.8
06/02/1928,-0.145,175606058.3
06/03/1928,-0.28,168388557.3
06/03/1928,-0.263,164333635.2
06/04/1928,-0.29,170143361.8
06/04/1928,-0.2444,172905525.2
06/05/1928,-0.3,181493024.3
06/05/1928,-0.1866,164285792.5
06/06/1928,-0.41,177233386
06/06/1928,-0.2777,189055880.7
06/07/1928,-0.21,179174666.1
06/07/1928,-0.1773,169928336.5
06/08/1928,-0.25,180893955.1
06/08/1928,-0.1997,189251367.1
06/09/1928,-0.2,184499121.2
06/09/1928,-0.1904,170818473.1
06/10/1928,-0.19,187079640.3
06/10/1928,-0.1256,165061907.6
06/11/1928,-0.09,179575535.5
06/11/1928,-0.0679,171525868.6
06/12/1928,-0.2,178336417.6
06/12/1928,-0.1713,170571849.6
06/01/1929,-0.47,151424450.9
06/01/1929,-0.484,175163225
06/02/1929,-0.61,161333483.3
06/02/1929,-0.5495,160361270.2
06/03/1929,-0.34,152764725.5
06/03/1929,-0.2654,172796899.6
06/04/1929,-0.4,164995990.4
06/04/1929,-0.2976,155076607.4
06/05/1929,-0.39,168583232.6
06/05/1929,-0.2886,157509667
06/06/1929,-0.43,149846028.2
06/06/1929,-0.2746,160040278.5
06/07/1929,-0.33,160958228.2
06/07/1929,-0.2735,155560045.6
06/08/1929,-0.29,174016000
06/08/1929,-0.2078,157038504.1
06/09/1929,-0.23,152285130.2
06/09/1929,-0.2089,149829711.3
06/10/1929,-0.15,175877597.9
06/10/1929,-0.1185,174301781
06/11/1929,-0.14,174462373.7
06/11/1929,-0.0971,173537422.8
06/12/1929,-0.55,176577967.4
06/12/1929,-0.5167,165058282.4
06/01/1930,-0.29,149752940.1
06/01/1930,-0.3206,145984809.9
06/02/1930,-0.24,141258696.5
06/02/1930,-0.2,140368418.6
06/03/1930,-0.08,155217745.8
06/03/1930,-0.0549,138472172.4
06/04/1930,-0.26,136933838
06/04/1930,-0.195,148770062.9
06/05/1930,-0.25,151094312.4
06/05/1930,-0.1976,147611917
06/06/1930,-0.19,149978997.8
06/06/1930,-0.1135,145437985.9
06/07/1930,-0.17,136181552.9
06/07/1930,-0.0692,154979436
06/08/1930,-0.11,151123402.3
06/08/1930,-0.09,147585751.2
06/09/1930,-0.11,133392617.3
06/09/1930,-0.1043,150830771.5
06/10/1930,-0.08,151031564
06/10/1930,-0.0011,135233169.4
06/11/1930,0.14,150998805.7
06/11/1930,0.1368,149633048.9
06/12/1930,-0.09,136788673.3
06/12/1930,0.0064,154321766.3
06/01/1931,-0.1,120875027.9
06/01/1931,-0.047,136821661
06/02/1931,-0.22,121354305.7
06/02/1931,-0.2225,124170910.5
06/03/1931,-0.06,135731286.1
06/03/1931,-0.0061,137862094.8
06/04/1931,-0.21,135530294.1
06/04/1931,-0.1625,122653345.8
06/05/1931,-0.22,128072508.2
06/05/1931,-0.1499,137971296.5
06/06/1931,-0.06,136314663
06/06/1931,-0.0185,135220502.5
06/07/1931,0.01,137793103.8
06/07/1931,-0.0155,136875749.6
06/08/1931,0,118779932.8
06/08/1931,0.0047,131460341.5
06/09/1931,-0.06,125357739.8
06/09/1931,0.0035,138688652.8
06/10/1931,0,125645455.1
06/10/1931,0.0092,137337446
06/11/1931,-0.12,129728106.6
06/11/1931,-0.1139,129688478.1
06/12/1931,-0.1,139218643.7
06/12/1931,-0.1052,134693593
06/01/1932,0.13,138284470
06/01/1932,0.1547,140947116.3
06/02/1932,-0.18,130002103.7
06/02/1932,-0.1794,128911430.3
06/03/1932,-0.2,142223220.3
06/03/1932,-0.1799,143911970.6
06/04/1932,-0.07,144132603.3
06/04/1932,-0.0324,148377408.7
06/05/1932,-0.22,150430318
06/05/1932,-0.1674,136228920.5
06/06/1932,-0.3,135970108.8
06/06/1932,-0.1578,150051229.3
06/07/1932,-0.24,130843910
06/07/1932,-0.1208,131142344.8
06/08/1932,-0.24,148064136.3
06/08/1932,-0.1757,134134125.9
06/09/1932,-0.11,129920947.9
06/09/1932,-0.0695,131053956.6
06/10/1932,-0.1,135486400.7
06/10/1932,-0.0926,132250441.9
06/11/1932,-0.26,143604362.1
06/11/1932,-0.1945,128273091.7
06/12/1932,-0.22,145299945.4
06/12/1932,-0.1861,145426971.9
06/01/1933,-0.34,149129665
06/01/1933,-0.3073,143762761.5
06/02/1933,-0.32,150888816.1
06/02/1933,-0.3167,157249017.8
06/03/1933,-0.29,151757928.8
06/03/1933,-0.2476,149639265.4
06/04/1933,-0.23,140924407.6
06/04/1933,-0.2044,140865253.2
06/05/1933,-0.25,156690615.9
06/05/1933,-0.2091,151616058.8
06/06/1933,-0.32,162820457
06/06/1933,-0.2007,152097885.2
06/07/1933,-0.2,159843540.4
06/07/1933,-0.181,141115554.5
06/08/1933,-0.23,149901422.6
06/08/1933,-0.1889,144087997.8
06/09/1933,-0.26,144070252.7
06/09/1933,-0.2214,156588373.4
06/10/1933,-0.24,150008384.7
06/10/1933,-0.1879,148961456.7
06/11/1933,-0.31,156389892.9
06/11/1933,-0.2548,161012217.3
06/12/1933,-0.47,143398917.2
06/12/1933,-0.4069,153495243.8
06/01/1934,-0.27,172061719
06/01/1934,-0.3102,150743810.5
06/02/1934,-0.04,172410470.7
06/02/1934,-0.0231,158061558.9
06/03/1934,-0.31,153303163.9
06/03/1934,-0.2574,158322717.1
06/04/1934,-0.27,169975165.6
06/04/1934,-0.2318,165515919.1
06/05/1934,-0.11,151331928.4
06/05/1934,-0.0444,146356023
06/06/1934,-0.14,151208434.2
06/06/1934,-0.0025,154361703
06/07/1934,-0.11,146238530
06/07/1934,-0.0894,166443267.6
06/08/1934,-0.1,149810219.5
06/08/1934,-0.0548,155632228.4
06/09/1934,-0.16,146012750.3
06/09/1934,-0.1226,158571620.1
06/10/1934,-0.11,163168790.1
06/10/1934,-0.0693,146062949.1
06/11/1934,-0.01,171548258.4
06/11/1934,0.0128,147547364.3
06/12/1934,-0.09,171705073.2
06/12/1934,-0.0256,168062872.9
06/01/1935,-0.37,158583247.5
06/01/1935,-0.2894,178006267.6
06/02/1935,0.11,177939890.8
06/02/1935,0.1659,166134201.9
06/03/1935,-0.13,178003565.1
06/03/1935,-0.1475,183328200.3
06/04/1935,-0.35,173784157.8
06/04/1935,-0.2567,177280326.5
06/05/1935,-0.26,173085502.1
06/05/1935,-0.2038,171118227.5
06/06/1935,-0.23,174252517.7
06/06/1935,-0.1706,186279070.4
06/07/1935,-0.19,165555084.2
06/07/1935,-0.1155,166486536.5
06/08/1935,-0.17,164109581.7
06/08/1935,-0.1003,165026268.2
06/09/1935,-0.17,182305180.4
06/09/1935,-0.0916,184488204.1
06/10/1935,-0.08,185710218.1
06/10/1935,-0.013,173806778.7
06/11/1935,-0.29,158750865.2
06/11/1935,-0.2707,173990189
06/12/1935,-0.22,172563711.9
06/12/1935,-0.1769,177966572.8
06/01/1936,-0.29,180020366.4
06/01/1936,-0.2547,200484590.3
06/02/1936,-0.39,182686070.6
06/02/1936,-0.3137,196066174
06/03/1936,-0.23,176548214.3
06/03/1936,-0.2107,198318709.4
06/04/1936,-0.2,191293684.6
06/04/1936,-0.1789,172117988.7
06/05/1936,-0.17,189523446.9
06/05/1936,-0.1178,174273940.2
06/06/1936,-0.19,174192132.9
06/06/1936,-0.1075,181723549.9
06/07/1936,-0.06,180263818.9
06/07/1936,-0.0139,201826286.9
06/08/1936,-0.12,189044914.7
06/08/1936,-0.0557,201001046.7
06/09/1936,-0.06,184368995.3
06/09/1936,-0.0389,175296611.6
06/10/1936,-0.04,182264518.7
06/10/1936,-0.0224,189309288.2
06/11/1936,-0.05,173714280.9
06/11/1936,-0.0275,189653632.1
06/12/1936,-0.04,199509694.8
06/12/1936,-0.0193,173152862.9
06/01/1937,-0.11,184051839.4
06/01/1937,-0.1684,176605471.6
06/02/1937,0.05,163636728.2
06/02/1937,0.0385,185062194.8
06/03/1937,-0.17,184593015.9
06/03/1937,-0.1823,167148099
06/04/1937,-0.17,181495716.5
06/04/1937,-0.1262,178017879.1
06/05/1937,-0.07,165019773.3
06/05/1937,-0.0187,187936315.7
06/06/1937,-0.08,169507863.9
06/06/1937,0.0126,168054391.9
06/07/1937,-0.05,164979290.8
06/07/1937,-0.0004,169425007.6
06/08/1937,0.03,165001149.2
06/08/1937,0.093,185287344.7
06/09/1937,0.14,181326715.3
06/09/1937,0.1316,171496737.4
06/10/1937,0.1,165268321.5
06/10/1937,0.1137,163248706
06/11/1937,0.09,176006159.8
06/11/1937,0.0099,162996412.7
06/12/1937,-0.12,190339104.2
06/12/1937,-0.0919,187041649.8
06/01/1938,0,186822094
06/01/1938,-0.0378,175990221.3
06/02/1938,-0.04,193478342.3
06/02/1938,-0.054,173729197.9
06/03/1938,0.05,169251586.3
06/03/1938,0.0308,190954229.9
06/04/1938,0.05,187339105
06/04/1938,0.0428,181786049.4
06/05/1938,-0.07,180479548.8
06/05/1938,-0.019,195551917.6
06/06/1938,-0.17,178814489.6
06/06/1938,-0.0939,174918126.7
06/07/1938,-0.09,198176169.9
06/07/1938,-0.0505,197847213.1
06/08/1938,-0.04,174815185
06/08/1938,-0.0149,185878681.9
06/09/1938,0.03,189596385
06/09/1938,0.0293,175142780.4
06/10/1938,0.11,181248122.7
06/10/1938,0.0724,174544528
06/11/1938,0.01,195125894.5
06/11/1938,0.0039,182959417.6
06/12/1938,-0.26,196703870.6
06/12/1938,-0.2541,194639360.5
06/01/1939,-0.13,195903936.7
06/01/1939,-0.1665,212293018.2
06/02/1939,-0.12,213584794.7
06/02/1939,-0.1137,205156454.6
06/03/1939,-0.2,204485648.1
06/03/1939,-0.1897,197600858.1
06/04/1939,-0.12,200874649.1
06/04/1939,-0.1319,200654460.8
06/05/1939,-0.07,195264272.5
06/05/1939,-0.0366,202560968.7
06/06/1939,-0.08,213330475.9
06/06/1939,-0.0077,212795136.4
06/07/1939,-0.06,190731723.1
06/07/1939,0.0061,187614124.7
06/08/1939,-0.05,205503209.3
06/08/1939,0.0555,208422408.9
06/09/1939,0,204111686.2
06/09/1939,0.0111,201361048.2
06/10/1939,-0.03,204024637.6
06/10/1939,-0.0427,199409801.9
06/11/1939,0.06,213389844.5
06/11/1939,0.044,190925148.8
06/12/1939,0.4,184529766.7
06/12/1939,0.4057,202556190.2
06/01/1940,-0.15,208699156.8
06/01/1940,-0.1226,220311021.4
06/02/1940,0.06,204462951.2
06/02/1940,0.0514,192943921
06/03/1940,0.12,193893851.9
06/03/1940,0.0671,199591853.1
06/04/1940,0.16,220220453.8
06/04/1940,0.1286,207702189.6
06/05/1940,0.05,202794563
06/05/1940,0.0556,194113292.4
06/06/1940,0.05,217686683.6
06/06/1940,0.1039,193155146.6
06/07/1940,0.1,202262041.8
06/07/1940,0.1459,217134670.1
06/08/1940,0.01,190240226.1
06/08/1940,0.0902,213653866
06/09/1940,0.12,209679432.6
06/09/1940,0.1483,214515789.1
06/10/1940,0.07,200497959.2
06/10/1940,0.0993,213041200.6
06/11/1940,0.13,205830252.1
06/11/1940,0.1004,192165400.5
06/12/1940,0.19,222657189.7
06/12/1940,0.2683,218223356.8
06/01/1941,0.13,192798720.2
06/01/1941,0.1802,223559818
06/02/1941,0.23,202692822.9
06/02/1941,0.227,222229886.8
06/03/1941,0.06,190874415.3
06/03/1941,0.1023,204270194.6
06/04/1941,0.11,199447407.9
06/04/1941,0.2229,201934390.4
06/05/1941,0.1,206478509.6
06/05/1941,0.2446,191452232.5
06/06/1941,0.04,218212132.4
06/06/1941,0.1614,195125347.1
06/07/1941,0.15,201044785.3
06/07/1941,0.2069,213642215.4
06/08/1941,0.14,215057960.9
06/08/1941,0.1736,197878215.5
06/09/1941,0.02,221196347.2
06/09/1941,0.0881,198595900.2
06/10/1941,0.24,192080889.2
06/10/1941,0.313,221971371.6
06/11/1941,0.12,220817614.6
06/11/1941,0.2212,195760404
06/12/1941,0.14,198176776.7
06/12/1941,0.2108,210360739.7
06/01/1942,0.26,217204487.8
06/01/1942,0.2983,216337947.7
06/02/1942,0.05,218152738.8
06/02/1942,0.0971,209307558
06/03/1942,0.13,205907469.5
06/03/1942,0.1771,225987472.8
06/04/1942,0.14,205858056.3
06/04/1942,0.19,220842240.3
06/05/1942,0.14,203059416.4
06/05/1942,0.1665,203939475.9
06/06/1942,0.11,206692292.5
06/06/1942,0.2098,215436687.1
06/07/1942,0.02,198691827.1
06/07/1942,0.0768,192992742.1
06/08/1942,-0.03,211096964.2
06/08/1942,0.044,203542675.4
06/09/1942,0,204099578
06/09/1942,0.1179,209970556.7
06/10/1942,0.06,198406388.9
06/10/1942,0.1495,204390696.8
06/11/1942,0.13,209297251.7
06/11/1942,0.167,199107724.6
06/12/1942,0.12,223172709.4
06/12/1942,0.1515,215369838
06/01/1943,-0.01,230920297.9
06/01/1943,-0.0241,227316155.9
06/02/1943,0.22,229173332.6
06/02/1943,0.1683,205421497.2
06/03/1943,0.01,213932234.7
06/03/1943,0.0762,216874450.1
06/04/1943,0.13,203458292.3
06/04/1943,0.1726,220995172.1
06/05/1943,0.1,214226763.1
06/05/1943,0.1326,197526506.3
06/06/1943,-0.01,197589818
06/06/1943,0.0245,219436385.7
06/07/1943,0.14,197182796.3
06/07/1943,0.183,214685355.2
06/08/1943,0.03,213794887.5
06/08/1943,0.0992,200830341.1
06/09/1943,0.11,216510688.3
06/09/1943,0.1425,197688884.4
06/10/1943,0.3,219141616.7
06/10/1943,0.3095,215673749.4
06/11/1943,0.25,206860098.4
